"id_sector","tot_per_cen","opp_cen","opa_cen","temp_cen","desop","const_cen","tot_viv_cen","id_prov","dpa_despro","dpa_descan","dpa_despar","tot_viv_prec","tot_per_prec","ocup_prec","temp_prec","desop_prec","const_prec","colec_prec","id_can","id_par"
"100550999013",287,77,0,16,19,0,112,"10","IMBABURA","PIMAMPIRO","PIMAMPIRO",110,258,77,14,12,7,0,"1005","100550"
"100550999014",171,55,0,15,14,0,84,"10","IMBABURA","PIMAMPIRO","PIMAMPIRO",87,238,67,8,10,2,0,"1005","100550"
"100550999015",175,51,0,15,20,0,86,"10","IMBABURA","PIMAMPIRO","PIMAMPIRO",100,231,65,11,24,0,0,"1005","100550"
"100551001001",221,69,0,21,12,2,104,"10","IMBABURA","PIMAMPIRO","CHUGA",94,225,73,5,14,2,0,"1005","100551"
"100551999001",249,77,0,39,3,3,122,"10","IMBABURA","PIMAMPIRO","CHUGA",114,257,78,29,0,7,0,"1005","100551"
"100551999002",170,58,0,14,3,0,75,"10","IMBABURA","PIMAMPIRO","CHUGA",69,152,54,12,2,1,0,"1005","100551"
"100551999003",153,46,0,24,1,0,71,"10","IMBABURA","PIMAMPIRO","CHUGA",74,180,54,13,6,1,0,"1005","100551"
"100551999004",71,24,0,10,5,0,39,"10","IMBABURA","PIMAMPIRO","CHUGA",38,55,21,10,6,1,0,"1005","100551"
"100551999005",159,50,0,16,11,0,77,"10","IMBABURA","PIMAMPIRO","CHUGA",78,199,58,14,4,2,0,"1005","100551"
"100552001001",246,83,0,25,7,1,116,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",100,209,69,15,9,7,0,"1005","100552"
"100552001002",258,84,0,26,11,0,121,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",121,224,72,20,24,5,0,"1005","100552"
"100552999001",169,61,0,18,7,0,86,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",84,185,64,13,3,4,0,"1005","100552"
"100552999002",101,34,0,17,9,0,60,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",61,114,38,18,5,0,0,"1005","100552"
"100552999003",160,53,0,35,8,2,98,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",115,190,59,52,1,2,1,"1005","100552"
"100552999004",175,58,0,16,35,0,109,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",116,177,71,19,24,1,1,"1005","100552"
"100552999005",123,43,0,19,5,1,68,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",70,124,42,15,12,1,0,"1005","100552"
"100552999006",67,25,0,43,8,0,76,"10","IMBABURA","PIMAMPIRO","MARIANO ACOSTA",84,75,33,32,18,1,0,"1005","100552"
"100553001001",84,27,0,3,2,2,34,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",33,64,23,4,6,0,0,"1005","100553"
"100553904001",96,29,0,5,9,2,45,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",45,98,27,9,7,2,0,"1005","100553"
"100553999001",206,70,0,27,8,0,105,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",105,165,67,18,18,2,0,"1005","100553"
"100553999002",111,50,0,17,17,0,84,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",85,130,48,22,15,0,0,"1005","100553"
"100553999003",139,44,0,11,19,3,77,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",87,142,42,35,9,1,0,"1005","100553"
"100553999005",166,58,0,13,31,0,102,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",100,166,57,22,20,1,0,"1005","100553"
"100553999006",171,58,0,14,28,0,100,"10","IMBABURA","PIMAMPIRO","SAN FRANCISCO DE SIGSIPAMBA",98,152,57,14,26,1,0,"1005","100553"
"100650001001",361,108,0,8,15,0,131,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",105,248,80,10,8,7,0,"1006","100650"
"100650001002",626,194,0,22,8,1,225,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",205,474,143,26,17,19,0,"1006","100650"
"100650001003",524,177,0,34,14,6,231,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",213,392,131,15,51,15,1,"1006","100650"
"100650001004",352,100,1,16,3,2,122,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",103,224,83,5,13,2,0,"1006","100650"
"100650001005",351,102,0,10,8,1,121,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",109,254,88,2,16,2,1,"1006","100650"
"100650001006",370,123,0,24,37,4,188,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",199,336,134,16,46,3,0,"1006","100650"
"100650001007",531,163,0,13,32,4,212,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",200,497,159,10,22,9,0,"1006","100650"
"100650001008",458,130,0,47,20,3,200,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",200,477,151,18,21,8,2,"1006","100650"
"100650001009",434,123,0,30,12,4,169,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",151,361,102,11,31,7,0,"1006","100650"
"100650001010",414,115,0,23,5,1,144,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",132,304,89,14,26,3,0,"1006","100650"
"100650999001",81,26,0,5,2,1,34,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",26,53,17,7,2,0,0,"1006","100650"
"100650999002",236,63,0,12,15,2,92,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",75,188,57,13,2,3,0,"1006","100650"
"100650999003",165,52,0,13,9,3,77,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",51,98,33,10,0,8,0,"1006","100650"
"100650999004",389,100,0,7,14,1,122,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",107,311,89,10,3,5,0,"1006","100650"
"100650999005",134,40,0,5,4,1,50,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",45,86,28,7,9,1,0,"1006","100650"
"100650999006",265,75,0,1,1,1,78,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",78,255,66,5,6,1,0,"1006","100650"
"100650999007",142,39,0,2,11,1,53,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",55,125,34,9,6,5,1,"1006","100650"
"100650999008",282,81,0,4,20,0,105,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",102,241,75,11,4,8,4,"1006","100650"
"100650999009",151,42,0,4,7,0,53,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",53,105,29,14,1,9,0,"1006","100650"
"100650999010",213,63,0,12,7,0,82,"10","IMBABURA","SAN MIGUEL DE URCUQUI","URCUQUI",83,202,57,16,5,5,0,"1006","100650"
"100651001001",242,75,0,19,11,1,106,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",102,208,68,8,25,0,1,"1006","100651"
"100651001002",295,77,0,19,8,1,105,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",104,217,68,10,25,1,0,"1006","100651"
"100651001003",240,72,0,20,8,2,102,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",97,189,62,18,9,8,0,"1006","100651"
"100651001004",261,87,0,19,8,2,116,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",109,211,74,18,16,1,0,"1006","100651"
"100651001005",362,111,0,40,5,1,157,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",157,290,95,34,28,0,0,"1006","100651"
"100651999001",163,48,0,29,0,1,78,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",64,132,45,1,18,0,0,"1006","100651"
"100651999002",216,63,0,61,3,9,136,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",114,193,58,33,22,1,0,"1006","100651"
"100651999003",97,37,0,41,0,1,79,"10","IMBABURA","SAN MIGUEL DE URCUQUI","CAHUASQUI",76,111,33,34,9,0,0,"1006","100651"
"100652001001",196,64,0,20,1,1,86,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",94,212,55,37,1,0,1,"1006","100652"
"100652001002",116,40,0,21,3,1,65,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",93,139,42,12,33,4,2,"1006","100652"
"100652001003",213,69,0,54,3,0,126,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",158,231,68,34,50,2,4,"1006","100652"
"100652001004",140,43,0,31,0,0,74,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",130,190,57,20,51,2,0,"1006","100652"
"100652001005",74,28,0,4,4,0,36,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",66,68,22,7,36,0,1,"1006","100652"
"100652999001",90,23,0,23,1,0,47,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",50,185,41,7,2,0,0,"1006","100652"
"100652999002",241,65,0,48,1,0,114,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",109,143,45,57,7,0,0,"1006","100652"
"100652999003",114,31,0,35,1,0,67,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",51,61,14,35,1,1,0,"1006","100652"
"100652999004",139,38,1,52,5,1,97,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",91,164,48,31,11,1,0,"1006","100652"
"100652999005",293,76,0,44,0,0,120,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",100,282,67,17,13,3,0,"1006","100652"
"100652999006",256,48,0,27,2,0,77,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",78,196,43,28,6,1,0,"1006","100652"
"100652999007",89,15,0,46,3,0,64,"10","IMBABURA","SAN MIGUEL DE URCUQUI","LA MERCED DE BUENOS AIRES",61,159,36,18,7,0,0,"1006","100652"
"100653001001",507,136,0,21,9,1,167,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",171,447,127,25,11,7,1,"1006","100653"
"100653001002",366,105,0,12,5,6,128,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",104,283,82,6,12,4,0,"1006","100653"
"100653001003",336,89,0,14,4,4,111,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",110,293,86,8,13,3,0,"1006","100653"
"100653999001",368,104,0,8,5,3,120,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",91,284,75,9,4,2,1,"1006","100653"
"100653999002",439,122,0,12,1,3,138,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",127,388,109,9,7,2,0,"1006","100653"
"100653999003",218,60,0,41,9,1,111,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",109,159,46,39,19,1,4,"1006","100653"
"100653999004",112,34,0,17,18,0,69,"10","IMBABURA","SAN MIGUEL DE URCUQUI","PABLO ARENAS",59,81,23,23,7,1,5,"1006","100653"
"100654001001",354,103,0,11,7,0,121,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",114,323,94,9,7,3,1,"1006","100654"
"100654001002",470,140,0,18,22,0,180,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",183,423,141,14,27,0,1,"1006","100654"
"100654001003",291,92,0,12,1,0,105,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",110,291,91,10,4,5,0,"1006","100654"
"100654999001",182,52,0,19,2,0,73,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",63,135,39,21,2,1,0,"1006","100654"
"100654999002",253,73,0,17,13,5,108,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",98,241,73,12,11,2,0,"1006","100654"
"100654999003",281,74,0,25,8,2,109,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",97,231,68,17,9,3,0,"1006","100654"
"100654999004",304,80,0,27,21,9,137,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",116,280,83,17,10,6,0,"1006","100654"
"100654999005",186,53,0,12,10,0,75,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",77,185,50,12,9,6,0,"1006","100654"
"100654999006",265,79,1,6,10,1,97,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",93,251,77,6,3,7,0,"1006","100654"
"100654999007",397,112,0,25,27,0,164,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",158,392,122,19,11,5,1,"1006","100654"
"100654999008",223,65,0,20,1,0,86,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",87,239,71,11,4,1,0,"1006","100654"
"100654999009",167,48,0,8,7,0,63,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",57,131,42,9,2,4,0,"1006","100654"
"100654999010",111,30,0,12,6,0,48,"10","IMBABURA","SAN MIGUEL DE URCUQUI","SAN BLAS",51,115,34,10,6,1,0,"1006","100654"
"100655001001",291,99,0,37,17,2,155,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",169,317,107,25,27,9,1,"1006","100655"
"100655001002",383,119,0,44,5,1,169,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",159,312,102,37,15,2,3,"1006","100655"
"100655999001",151,49,0,20,7,6,82,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",76,88,33,18,20,5,0,"1006","100655"
"100655999002",332,90,0,14,9,1,114,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",119,315,93,12,13,1,0,"1006","100655"
"100655999003",306,84,0,21,6,0,111,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",110,273,77,28,5,0,0,"1006","100655"
"100655999004",207,57,0,14,3,8,82,"10","IMBABURA","SAN MIGUEL DE URCUQUI","TUMBABIRO",62,133,43,10,5,3,1,"1006","100655"
"160150001001",208,74,0,33,36,13,156,"16","PASTAZA","PASTAZA","PUYO",127,176,48,23,41,14,1,"1601","160150"
"160150001002",143,43,0,51,16,1,111,"16","PASTAZA","PASTAZA","PUYO",108,131,39,16,49,3,1,"1601","160150"
"160150001003",479,160,1,48,35,17,261,"16","PASTAZA","PASTAZA","PUYO",204,404,134,25,20,25,0,"1601","160150"
"160150001004",395,116,3,35,13,6,173,"16","PASTAZA","PASTAZA","PUYO",138,315,89,11,29,9,0,"1601","160150"
"160150001005",313,110,0,18,29,3,160,"16","PASTAZA","PASTAZA","PUYO",122,289,89,17,13,3,0,"1601","160150"
"160150001006",343,119,0,64,27,5,215,"16","PASTAZA","PASTAZA","PUYO",166,312,137,11,12,5,1,"1601","160150"
"160150001007",342,107,0,38,27,2,174,"16","PASTAZA","PASTAZA","PUYO",158,375,124,16,17,1,0,"1601","160150"
"160150001008",236,89,1,26,52,1,169,"16","PASTAZA","PASTAZA","PUYO",156,205,68,69,16,2,1,"1601","160150"
"160150001009",265,93,2,39,23,1,158,"16","PASTAZA","PASTAZA","PUYO",161,285,109,27,16,9,0,"1601","160150"
"160150001010",221,77,0,34,34,0,145,"16","PASTAZA","PASTAZA","PUYO",141,209,91,24,21,5,0,"1601","160150"
"160150002001",219,76,0,14,16,3,109,"16","PASTAZA","PASTAZA","PUYO",112,224,65,7,30,10,0,"1601","160150"
"160150002002",224,69,0,16,16,0,101,"16","PASTAZA","PASTAZA","PUYO",98,224,67,4,22,5,0,"1601","160150"
"160150002003",362,127,0,20,21,1,169,"16","PASTAZA","PASTAZA","PUYO",172,404,126,31,9,6,0,"1601","160150"
"160150002004",149,53,0,21,18,0,92,"16","PASTAZA","PASTAZA","PUYO",87,165,56,20,8,3,0,"1601","160150"
"160150002005",194,66,2,15,21,0,104,"16","PASTAZA","PASTAZA","PUYO",102,233,68,18,14,2,0,"1601","160150"
"160150002006",186,70,0,22,21,0,113,"16","PASTAZA","PASTAZA","PUYO",115,247,89,14,10,2,0,"1601","160150"
"160150002007",261,102,14,41,47,4,208,"16","PASTAZA","PASTAZA","PUYO",216,242,92,65,42,15,2,"1601","160150"
"160150002008",149,61,1,16,20,1,99,"16","PASTAZA","PASTAZA","PUYO",109,184,63,30,15,1,0,"1601","160150"
"160150002009",179,68,0,20,29,1,118,"16","PASTAZA","PASTAZA","PUYO",123,184,73,22,28,0,0,"1601","160150"
"160150002010",128,51,0,19,24,1,95,"16","PASTAZA","PASTAZA","PUYO",104,184,62,18,21,3,0,"1601","160150"
"160150003001",299,98,0,13,12,3,126,"16","PASTAZA","PASTAZA","PUYO",127,315,98,15,5,9,0,"1601","160150"
"160150003002",222,77,0,2,20,2,101,"16","PASTAZA","PASTAZA","PUYO",123,234,74,34,12,3,0,"1601","160150"
"160150003003",229,86,3,13,21,1,124,"16","PASTAZA","PASTAZA","PUYO",125,249,99,8,14,4,0,"1601","160150"
"160150003004",354,125,1,3,18,0,147,"16","PASTAZA","PASTAZA","PUYO",127,336,100,9,14,4,0,"1601","160150"
"160150003005",280,90,1,11,18,0,120,"16","PASTAZA","PASTAZA","PUYO",124,301,96,11,10,6,1,"1601","160150"
"160150003006",330,113,1,19,14,3,150,"16","PASTAZA","PASTAZA","PUYO",179,376,124,21,22,12,0,"1601","160150"
"160150003007",352,136,23,38,46,1,244,"16","PASTAZA","PASTAZA","PUYO",259,248,79,72,82,26,0,"1601","160150"
"160150003008",332,136,2,29,52,1,220,"16","PASTAZA","PASTAZA","PUYO",200,357,125,40,29,5,1,"1601","160150"
"160150004001",246,86,5,5,17,3,116,"16","PASTAZA","PASTAZA","PUYO",106,237,83,6,11,5,1,"1601","160150"
"160150004002",241,80,1,6,16,13,116,"16","PASTAZA","PASTAZA","PUYO",123,268,90,6,22,5,0,"1601","160150"
"160150004003",122,42,0,25,26,0,93,"16","PASTAZA","PASTAZA","PUYO",104,150,75,6,21,1,1,"1601","160150"
"160150004004",217,73,0,18,33,6,130,"16","PASTAZA","PASTAZA","PUYO",143,287,104,9,27,2,1,"1601","160150"
"160150004005",360,124,5,19,17,3,168,"16","PASTAZA","PASTAZA","PUYO",149,373,124,17,3,3,2,"1601","160150"
"160150004006",310,116,3,31,17,1,168,"16","PASTAZA","PASTAZA","PUYO",170,336,109,33,19,7,2,"1601","160150"
"160150004007",300,117,0,15,22,1,155,"16","PASTAZA","PASTAZA","PUYO",137,236,98,16,19,2,2,"1601","160150"
"160150004008",460,154,2,24,39,15,234,"16","PASTAZA","PASTAZA","PUYO",219,493,158,23,34,4,0,"1601","160150"
"160150005001",276,85,2,9,9,2,107,"16","PASTAZA","PASTAZA","PUYO",101,254,84,8,5,3,1,"1601","160150"
"160150005002",267,82,0,8,11,2,103,"16","PASTAZA","PASTAZA","PUYO",108,257,87,6,13,2,0,"1601","160150"
"160150005003",281,91,1,9,11,1,113,"16","PASTAZA","PASTAZA","PUYO",112,306,90,9,9,4,0,"1601","160150"
"160150005004",289,100,1,19,18,1,139,"16","PASTAZA","PASTAZA","PUYO",146,257,85,35,22,3,1,"1601","160150"
"160150005005",294,112,1,19,14,2,148,"16","PASTAZA","PASTAZA","PUYO",144,311,98,22,17,7,0,"1601","160150"
"160150005006",255,87,2,14,14,0,117,"16","PASTAZA","PASTAZA","PUYO",127,261,93,6,27,1,0,"1601","160150"
"160150005007",367,112,6,10,5,10,143,"16","PASTAZA","PASTAZA","PUYO",131,321,98,12,13,5,3,"1601","160150"
"160150006001",363,110,7,12,9,5,143,"16","PASTAZA","PASTAZA","PUYO",131,361,109,11,4,7,0,"1601","160150"
"160150006002",357,121,6,13,34,4,178,"16","PASTAZA","PASTAZA","PUYO",168,415,135,10,9,13,1,"1601","160150"
"160150006003",348,116,1,28,25,0,170,"16","PASTAZA","PASTAZA","PUYO",149,331,124,9,10,6,0,"1601","160150"
"160150006004",328,102,2,13,17,0,134,"16","PASTAZA","PASTAZA","PUYO",107,260,81,20,6,0,0,"1601","160150"
"160150006005",380,130,2,17,16,3,168,"16","PASTAZA","PASTAZA","PUYO",144,362,115,16,9,4,0,"1601","160150"
"160150006006",428,144,0,15,13,5,177,"16","PASTAZA","PASTAZA","PUYO",147,382,122,4,13,8,0,"1601","160150"
"160150006007",351,109,2,18,6,2,137,"16","PASTAZA","PASTAZA","PUYO",135,398,110,17,5,3,0,"1601","160150"
"160150006008",245,80,2,10,12,1,105,"16","PASTAZA","PASTAZA","PUYO",104,241,78,11,11,4,0,"1601","160150"
"160150007001",502,148,1,14,26,2,191,"16","PASTAZA","PASTAZA","PUYO",187,458,132,16,24,13,2,"1601","160150"
"160150007002",328,97,3,10,17,2,129,"16","PASTAZA","PASTAZA","PUYO",122,306,96,14,7,5,0,"1601","160150"
"160150007003",394,110,2,10,22,1,145,"16","PASTAZA","PASTAZA","PUYO",142,375,99,23,15,5,0,"1601","160150"
"160150007004",437,138,7,16,10,2,173,"16","PASTAZA","PASTAZA","PUYO",153,346,119,15,11,8,0,"1601","160150"
"160150007005",367,119,2,31,20,4,176,"16","PASTAZA","PASTAZA","PUYO",168,389,121,20,18,9,0,"1601","160150"
"160150007006",210,78,5,23,14,0,120,"16","PASTAZA","PASTAZA","PUYO",115,166,58,30,23,3,1,"1601","160150"
"160150007007",362,115,3,20,11,4,153,"16","PASTAZA","PASTAZA","PUYO",150,336,118,16,8,7,1,"1601","160150"
"160150008001",330,101,8,17,28,0,154,"16","PASTAZA","PASTAZA","PUYO",142,337,98,7,30,3,4,"1601","160150"
"160150008002",238,74,11,11,24,1,121,"16","PASTAZA","PASTAZA","PUYO",122,261,86,8,15,13,0,"1601","160150"
"160150008003",354,110,9,4,14,1,138,"16","PASTAZA","PASTAZA","PUYO",130,379,110,6,9,5,0,"1601","160150"
"160150008004",225,57,6,6,8,0,77,"16","PASTAZA","PASTAZA","PUYO",81,211,62,10,5,4,0,"1601","160150"
"160150008005",359,111,17,8,21,3,160,"16","PASTAZA","PASTAZA","PUYO",145,365,114,13,10,7,1,"1601","160150"
"160150008006",473,163,0,23,24,2,212,"16","PASTAZA","PASTAZA","PUYO",203,457,164,19,12,8,0,"1601","160150"
"160150008007",479,153,1,12,13,3,182,"16","PASTAZA","PASTAZA","PUYO",168,416,123,24,7,14,0,"1601","160150"
"160150009001",385,143,17,13,28,4,205,"16","PASTAZA","PASTAZA","PUYO",194,365,134,30,23,5,2,"1601","160150"
"160150009002",254,94,36,11,33,5,179,"16","PASTAZA","PASTAZA","PUYO",172,303,131,10,24,2,5,"1601","160150"
"160150009003",247,83,8,7,22,6,126,"16","PASTAZA","PASTAZA","PUYO",130,235,90,8,21,8,3,"1601","160150"
"160150009004",317,103,6,21,25,2,157,"16","PASTAZA","PASTAZA","PUYO",151,301,115,8,17,5,6,"1601","160150"
"160150009005",217,84,4,23,9,0,120,"16","PASTAZA","PASTAZA","PUYO",131,252,86,22,13,6,4,"1601","160150"
"160150009006",261,79,8,11,8,3,109,"16","PASTAZA","PASTAZA","PUYO",116,265,86,14,8,8,0,"1601","160150"
"160150009007",228,74,3,13,18,2,110,"16","PASTAZA","PASTAZA","PUYO",106,276,78,7,15,6,0,"1601","160150"
"160150009008",229,65,5,14,10,3,97,"16","PASTAZA","PASTAZA","PUYO",106,214,61,17,12,10,6,"1601","160150"
"160150010001",234,89,4,12,23,2,130,"16","PASTAZA","PASTAZA","PUYO",133,226,84,27,20,2,0,"1601","160150"
"160150010002",91,30,3,3,9,7,52,"16","PASTAZA","PASTAZA","PUYO",76,71,33,8,25,8,2,"1601","160150"
"160150010003",140,53,3,5,21,2,84,"16","PASTAZA","PASTAZA","PUYO",110,118,44,14,41,9,2,"1601","160150"
"160150010004",173,55,1,8,49,1,114,"16","PASTAZA","PASTAZA","PUYO",123,237,77,6,33,7,0,"1601","160150"
"160150010005",308,100,1,10,62,0,173,"16","PASTAZA","PASTAZA","PUYO",176,315,106,32,34,4,0,"1601","160150"
"160150010006",408,119,17,20,28,0,184,"16","PASTAZA","PASTAZA","PUYO",181,350,104,43,28,5,1,"1601","160150"
"160150010007",281,95,6,10,25,6,142,"16","PASTAZA","PASTAZA","PUYO",142,301,98,10,26,7,1,"1601","160150"
"160150010008",282,103,10,18,36,2,169,"16","PASTAZA","PASTAZA","PUYO",176,319,124,26,24,2,0,"1601","160150"
"160150011001",266,90,13,5,31,1,140,"16","PASTAZA","PASTAZA","PUYO",139,240,91,13,29,5,1,"1601","160150"
"160150011002",145,47,4,0,22,2,75,"16","PASTAZA","PASTAZA","PUYO",75,176,53,10,4,8,0,"1601","160150"
"160150011003",166,61,1,10,40,0,112,"16","PASTAZA","PASTAZA","PUYO",120,198,81,18,17,4,0,"1601","160150"
"160150011004",242,84,0,27,44,3,158,"16","PASTAZA","PASTAZA","PUYO",170,313,113,17,35,5,0,"1601","160150"
"160150011005",343,128,6,28,47,1,210,"16","PASTAZA","PASTAZA","PUYO",235,426,154,44,32,5,0,"1601","160150"
"160150011006",426,144,3,26,31,10,214,"16","PASTAZA","PASTAZA","PUYO",210,414,144,22,32,12,0,"1601","160150"
"160150011007",210,63,0,10,18,1,92,"16","PASTAZA","PASTAZA","PUYO",94,209,58,20,12,4,0,"1601","160150"
"160150011008",438,110,0,10,8,1,129,"16","PASTAZA","PASTAZA","PUYO",122,426,101,14,5,2,0,"1601","160150"
"160150011009",331,104,1,10,15,3,133,"16","PASTAZA","PASTAZA","PUYO",132,309,91,15,16,9,1,"1601","160150"
"160150012001",550,165,3,20,17,5,210,"16","PASTAZA","PASTAZA","PUYO",202,546,151,20,19,12,0,"1601","160150"
"160150012002",445,136,1,25,33,8,203,"16","PASTAZA","PASTAZA","PUYO",193,449,133,23,24,12,1,"1601","160150"
"160150012003",426,130,0,9,17,3,159,"16","PASTAZA","PASTAZA","PUYO",149,429,120,8,16,5,0,"1601","160150"
"160150012004",325,102,2,16,27,0,147,"16","PASTAZA","PASTAZA","PUYO",144,344,97,11,29,7,0,"1601","160150"
"160150012005",358,82,1,15,7,0,105,"16","PASTAZA","PASTAZA","PUYO",96,371,76,8,5,7,0,"1601","160150"
"160150012006",529,140,0,8,7,2,157,"16","PASTAZA","PASTAZA","PUYO",150,489,124,9,13,4,0,"1601","160150"
"160150012007",476,142,0,10,18,7,177,"16","PASTAZA","PASTAZA","PUYO",148,463,123,8,9,8,0,"1601","160150"
"160150013001",736,223,0,28,58,3,312,"16","PASTAZA","PASTAZA","PUYO",267,632,185,37,35,10,0,"1601","160150"
"160150013002",255,81,0,18,19,6,124,"16","PASTAZA","PASTAZA","PUYO",123,209,60,22,32,9,0,"1601","160150"
"160150013003",385,110,1,13,12,4,140,"16","PASTAZA","PASTAZA","PUYO",130,310,87,16,12,15,0,"1601","160150"
"160150013004",346,97,0,19,12,4,132,"16","PASTAZA","PASTAZA","PUYO",128,353,96,17,6,9,0,"1601","160150"
"160150013005",268,81,0,13,12,3,109,"16","PASTAZA","PASTAZA","PUYO",118,258,74,20,18,6,0,"1601","160150"
"160150013006",359,105,0,14,15,2,136,"16","PASTAZA","PASTAZA","PUYO",130,312,89,16,21,4,0,"1601","160150"
"160150013007",485,144,0,7,25,5,181,"16","PASTAZA","PASTAZA","PUYO",171,450,121,10,31,9,0,"1601","160150"
"160150901001",486,151,0,8,37,3,199,"16","PASTAZA","PASTAZA","PUYO",198,509,152,17,20,9,0,"1601","160150"
